Date,Time,Level
2023-11-15,00:15:03,2.5
2023-11-15,00:15:13,2.6
2023-11-15,00:15:23,2.1
2023-11-15,00:15:34,2.2
2023-11-15,00:15:44,2.0
2023-11-15,00:15:54,2.2
2023-11-15,00:16:05,2.6
2023-11-15,00:16:15,2.5
2023-11-15,00:16:25,1.9
2023-11-15,00:16:36,2.3
2023-11-15,00:16:46,2.4
2023-11-15,00:16:56,2.5
2023-11-15,00:17:07,2.0
2023-11-15,00:17:17,2.3
2023-11-15,00:17:27,2.5
2023-11-15,00:17:38,1.8
2023-11-15,00:17:48,1.9
2023-11-15,00:17:58,2.5
2023-11-15,00:18:09,2.5
2023-11-15,00:18:19,2.2
2023-11-15,00:18:29,2.3
2023-11-15,00:18:40,2.4
2023-11-15,00:18:50,2.4
2023-11-15,00:19:00,2.0
2023-11-15,00:19:11,2.1
2023-11-15,00:19:21,1.9
2023-11-15,00:19:31,1.7
2023-11-15,00:19:42,2.4
2023-11-15,00:19:52,2.5
2023-11-15,00:20:02,2.2
2023-11-15,00:20:13,2.4
2023-11-15,00:20:23,2.3
2023-11-15,00:20:34,1.9
2023-11-15,00:20:44,2.3
2023-11-15,00:20:55,2.6
2023-11-15,00:21:05,1.7
2023-11-15,00:21:15,2.2
2023-11-15,00:21:26,1.8
2023-11-15,00:21:36,2.5
2023-11-15,00:21:46,2.3
2023-11-15,00:21:57,1.8
2023-11-15,00:22:07,2.4
2023-11-15,00:22:17,2.0
2023-11-15,00:22:28,2.1
2023-11-15,00:22:38,2.3
2023-11-15,00:22:48,2.3
2023-11-15,00:22:59,1.8
2023-11-15,00:23:09,1.9
2023-11-15,00:23:19,1.8
2023-11-15,00:23:30,2.1
2023-11-15,00:23:40,2.4
2023-11-15,00:23:50,2.4
2023-11-15,00:24:01,2.3
2023-11-15,00:24:11,2.2
2023-11-15,00:24:21,2.5
2023-11-15,00:24:32,1.9
2023-11-15,00:24:42,2.3
2023-11-15,00:24:52,2.6
2023-11-15,00:25:02,2.0
2023-11-15,00:25:13,2.4
2023-11-15,00:25:23,2.6
2023-11-15,00:25:33,2.4
2023-11-15,00:25:44,2.5
2023-11-15,00:25:54,2.3
2023-11-15,00:26:04,1.7
2023-11-15,00:26:14,2.2
2023-11-15,00:26:25,2.3
2023-11-15,00:26:35,2.3
2023-11-15,00:26:45,1.8
2023-11-15,00:26:56,2.3
2023-11-15,00:27:06,2.2
2023-11-15,00:27:16,1.7
2023-11-15,00:27:27,1.8
2023-11-15,00:27:37,2.2
2023-11-15,00:27:47,2.3
2023-11-15,00:27:58,2.4
2023-11-15,00:28:08,2.4
2023-11-15,00:28:18,2.3
2023-11-15,00:28:29,2.4
2023-11-15,00:28:39,2.5
2023-11-15,00:28:49,2.5
2023-11-15,00:29:00,2.3
2023-11-15,00:29:10,2.4
2023-11-15,00:29:20,2.2
2023-11-15,00:29:30,1.8
2023-11-15,00:29:41,2.4
2023-11-15,00:29:51,1.8
2023-11-15,00:30:01,2.4
2023-11-15,00:30:11,2.5
2023-11-15,00:30:22,2.2
2023-11-15,00:30:32,2.5
2023-11-15,00:30:42,2.5
2023-11-15,00:30:52,2.2
2023-11-15,00:31:03,2.2
2023-11-15,00:31:13,2.2
2023-11-15,00:31:23,2.2
2023-11-15,00:31:33,2.3
2023-11-15,00:31:44,1.9
2023-11-15,00:31:54,1.8
2023-11-15,00:32:04,2.3
2023-11-15,00:32:14,2.2
2023-11-15,00:32:25,2.5
2023-11-15,00:32:35,1.9
2023-11-15,00:32:45,2.4
2023-11-15,00:32:55,2.2
2023-11-15,00:33:05,2.4
2023-11-15,00:33:16,2.2
2023-11-15,00:33:26,2.4
2023-11-15,00:33:36,2.2
2023-11-15,00:33:46,1.8
2023-11-15,00:33:57,2.3
2023-11-15,00:34:07,2.5
2023-11-15,00:34:17,1.9
2023-11-15,00:34:27,1.7
2023-11-15,00:34:37,2.3
2023-11-15,00:34:48,2.0
2023-11-15,00:34:58,2.1
2023-11-15,00:35:08,1.7
2023-11-15,00:35:18,2.3
2023-11-15,00:35:29,1.9
2023-11-15,00:35:39,2.6
2023-11-15,00:35:49,2.2
2023-11-15,00:35:59,2.3
2023-11-15,00:36:09,2.7
2023-11-15,00:36:20,2.3
2023-11-15,00:36:30,2.5
2023-11-15,00:36:40,2.1
2023-11-15,00:36:51,1.9
2023-11-15,00:37:01,2.0
2023-11-15,00:37:11,1.8
2023-11-15,00:37:21,2.1
2023-11-15,00:37:32,1.8
2023-11-15,00:37:42,2.4
2023-11-15,00:37:52,2.3
2023-11-15,00:38:02,2.4
2023-11-15,00:38:13,2.4
2023-11-15,00:38:23,2.3
2023-11-15,00:38:33,2.2
2023-11-15,00:38:43,1.7
2023-11-15,00:38:54,2.5
2023-11-15,00:39:04,1.7
2023-11-15,00:39:14,1.8
2023-11-15,00:39:25,2.4
2023-11-15,00:39:35,2.6
2023-11-15,00:39:45,1.8
2023-11-15,00:39:55,2.3
2023-11-15,00:40:06,2.4
2023-11-15,00:40:16,2.0
2023-11-15,00:40:26,2.1
2023-11-15,00:40:36,2.3
2023-11-15,00:40:47,1.7
2023-11-15,00:40:57,2.4
2023-11-15,00:41:07,2.4
2023-11-15,00:41:17,1.8
2023-11-15,00:41:27,2.3
2023-11-15,00:41:38,2.3
2023-11-15,00:41:48,1.9
2023-11-15,00:41:58,2.3
2023-11-15,00:42:08,2.0
2023-11-15,00:42:19,2.5
2023-11-15,00:42:29,2.3
2023-11-15,00:42:39,2.5
2023-11-15,00:42:49,2.5
2023-11-15,00:43:00,2.3
2023-11-15,00:43:10,2.4
2023-11-15,00:43:21,2.4
2023-11-15,00:43:31,2.6
2023-11-15,00:43:41,2.3
2023-11-15,00:43:52,2.0
2023-11-15,00:44:02,2.0
2023-11-15,00:44:12,2.2
2023-11-15,00:44:22,1.7
2023-11-15,00:44:33,2.0
2023-11-15,00:44:43,1.9
2023-11-15,00:44:53,2.3
2023-11-15,00:45:03,2.5
2023-11-15,00:45:14,2.6
2023-11-15,00:45:24,2.5
2023-11-15,00:45:34,2.4
2023-11-15,00:45:44,2.6
2023-11-15,00:45:55,2.6
2023-11-15,00:46:05,2.4
2023-11-15,00:46:15,2.4
2023-11-15,00:46:25,2.4
2023-11-15,00:46:36,2.5
2023-11-15,00:46:46,2.4
2023-11-15,00:46:56,2.1
2023-11-15,00:47:06,2.4
2023-11-15,00:47:17,2.2
2023-11-15,00:47:27,2.5
2023-11-15,00:47:37,1.8
2023-11-15,00:47:48,1.9
2023-11-15,00:47:58,2.2
2023-11-15,00:48:08,2.6
2023-11-15,00:48:18,2.3
2023-11-15,00:48:28,2.2
2023-11-15,00:48:39,2.4
2023-11-15,00:48:49,2.3
2023-11-15,00:48:59,2.4
2023-11-15,00:49:10,2.5
2023-11-15,00:49:20,2.3
2023-11-15,00:49:30,2.4
2023-11-15,00:49:40,1.8
2023-11-15,00:49:50,2.6
2023-11-15,00:50:01,1.8
2023-11-15,00:50:11,2.3
2023-11-15,00:50:21,2.2
2023-11-15,00:50:31,2.4
2023-11-15,00:50:42,1.8
2023-11-15,00:50:52,2.4
2023-11-15,00:51:02,2.0
2023-11-15,00:51:12,2.5
2023-11-15,00:51:23,1.7
2023-11-15,00:51:33,2.2
2023-11-15,00:51:43,2.5
2023-11-15,00:51:53,2.3
2023-11-15,00:52:04,2.4
2023-11-15,00:52:14,2.6
2023-11-15,00:52:24,2.0
2023-11-15,00:52:34,2.3
2023-11-15,00:52:45,2.0
2023-11-15,00:52:55,1.9
2023-11-15,00:53:05,1.8
2023-11-15,00:53:15,2.5
2023-11-15,00:53:25,2.4
2023-11-15,00:53:36,1.7
2023-11-15,00:53:46,2.2
2023-11-15,00:53:56,2.1
2023-11-15,00:54:06,2.5
2023-11-15,00:54:17,1.6
2023-11-15,00:54:27,2.4
2023-11-15,00:54:37,2.6
2023-11-15,00:54:47,1.8
2023-11-15,00:54:58,2.7
2023-11-15,00:55:08,2.5
2023-11-15,00:55:18,2.4
2023-11-15,00:55:28,2.3
2023-11-15,00:55:39,2.4
2023-11-15,00:55:49,2.7
2023-11-15,00:55:59,2.3
2023-11-15,00:56:09,2.4
2023-11-15,00:56:19,1.8
2023-11-15,00:56:30,2.2
2023-11-15,00:56:40,2.1
2023-11-15,00:56:50,1.7
2023-11-15,00:57:00,2.3
2023-11-15,00:57:11,2.3
2023-11-15,00:57:21,1.9
2023-11-15,00:57:31,1.6
2023-11-15,00:57:41,2.6
2023-11-15,00:57:51,2.3
2023-11-15,00:58:02,1.9
2023-11-15,00:58:12,2.5
2023-11-15,00:58:22,1.9
2023-11-15,00:58:32,2.6
2023-11-15,00:58:43,1.6
2023-11-15,00:58:53,2.1
2023-11-15,00:59:03,1.9
2023-11-15,00:59:13,2.6
2023-11-15,00:59:24,2.6
2023-11-15,00:59:34,2.5
2023-11-15,00:59:44,2.5
2023-11-15,00:59:55,2.0
2023-11-15,01:00:05,2.5
2023-11-15,01:00:15,2.4
2023-11-15,01:00:25,2.1
2023-11-15,01:00:35,1.9
2023-11-15,01:00:46,2.0
2023-11-15,01:00:56,2.3
2023-11-15,01:01:06,2.4
2023-11-15,01:01:17,2.4
2023-11-15,01:01:27,2.1
2023-11-15,01:01:37,2.2
2023-11-15,01:01:48,2.7
2023-11-15,01:01:58,2.1
2023-11-15,01:02:08,1.7
2023-11-15,01:02:18,1.9
2023-11-15,01:02:28,2.2
2023-11-15,01:02:39,1.8
2023-11-15,01:02:49,2.2
2023-11-15,01:02:59,2.0
2023-11-15,01:03:09,2.4
2023-11-15,01:03:20,2.5
2023-11-15,01:03:30,2.1
2023-11-15,01:03:40,2.5
2023-11-15,01:03:50,2.3
2023-11-15,01:04:00,2.5
2023-11-15,01:04:11,2.6
2023-11-15,01:04:21,2.5
2023-11-15,01:04:31,2.5
2023-11-15,01:04:42,2.2
2023-11-15,01:04:52,2.3
2023-11-15,01:05:02,2.4
2023-11-15,01:05:12,2.0
2023-11-15,01:05:22,2.3
2023-11-15,01:05:33,2.5
2023-11-15,01:05:43,1.7
2023-11-15,01:05:53,2.4
2023-11-15,01:06:03,2.4
2023-11-15,01:06:14,2.2
2023-11-15,01:06:24,2.4
2023-11-15,01:06:34,2.2
2023-11-15,01:06:44,1.9
2023-11-15,01:06:55,2.4
2023-11-15,01:07:05,2.2
2023-11-15,01:07:15,1.8
2023-11-15,01:07:25,2.0
2023-11-15,01:07:36,2.4
2023-11-15,01:07:46,2.4
2023-11-15,01:07:56,2.0
2023-11-15,01:08:06,1.9
2023-11-15,01:08:17,2.1
2023-11-15,01:08:27,2.1
2023-11-15,01:08:37,2.0
2023-11-15,01:08:47,2.4
2023-11-15,01:08:58,2.4
2023-11-15,01:09:08,2.4
2023-11-15,01:09:18,1.6
2023-11-15,01:09:28,1.8
2023-11-15,01:09:38,1.8
2023-11-15,01:09:49,1.9
2023-11-15,01:09:59,2.3
2023-11-15,01:10:09,2.3
2023-11-15,01:10:19,2.3
2023-11-15,01:10:29,1.9
2023-11-15,01:10:40,1.8
2023-11-15,01:10:50,2.5
2023-11-15,01:11:00,2.4
2023-11-15,01:11:11,2.5
2023-11-15,01:11:21,2.1
2023-11-15,01:11:31,2.0
2023-11-15,01:11:41,2.6
2023-11-15,01:11:52,2.4
2023-11-15,01:12:02,2.0
2023-11-15,01:12:12,2.5
2023-11-15,01:12:22,2.3
2023-11-15,01:12:32,1.8
2023-11-15,01:12:43,2.3
2023-11-15,01:12:53,1.9
2023-11-15,01:13:03,2.5
2023-11-15,01:13:13,1.8
2023-11-15,01:13:24,2.3
2023-11-15,01:13:34,2.4
2023-11-15,01:13:44,2.3
2023-11-15,01:13:54,2.7
2023-11-15,01:14:04,2.7
2023-11-15,01:14:15,2.5
2023-11-15,01:14:25,2.0
2023-11-15,01:14:35,2.3
2023-11-15,01:14:45,2.2
2023-11-15,01:14:56,2.3
2023-11-15,01:15:06,1.8
2023-11-15,01:15:16,2.5
2023-11-15,01:15:26,2.1
2023-11-15,01:15:37,1.8
2023-11-15,01:15:47,1.8
2023-11-15,01:15:57,2.4
2023-11-15,01:16:07,2.6
2023-11-15,01:16:18,2.0
2023-11-15,01:16:28,2.3
2023-11-15,01:16:38,2.5
2023-11-15,01:16:48,2.4
2023-11-15,01:16:58,1.9
2023-11-15,01:17:09,2.1
2023-11-15,01:17:19,2.4
2023-11-15,01:17:29,1.8
2023-11-15,01:17:40,2.3
2023-11-15,01:17:50,1.8
2023-11-15,01:18:00,2.6
2023-11-15,01:18:10,2.4
2023-11-15,01:18:20,2.4
2023-11-15,01:18:31,2.1
2023-11-15,01:18:41,2.4
2023-11-15,01:18:51,2.1
2023-11-15,01:19:01,2.2
2023-11-15,01:19:12,2.4
2023-11-15,01:19:22,2.4
2023-11-15,01:19:32,2.2
2023-11-15,01:19:42,2.5
2023-11-15,01:19:52,2.5
2023-11-15,01:20:03,1.9
2023-11-15,01:20:13,1.9
2023-11-15,01:20:23,2.0
2023-11-15,01:20:33,2.5
2023-11-15,01:20:44,1.9
2023-11-15,01:20:54,2.0
2023-11-15,01:21:04,2.6
2023-11-15,01:21:14,2.5
2023-11-15,01:21:24,2.4
2023-11-15,01:21:35,2.2
2023-11-15,01:21:45,1.8
2023-11-15,01:21:55,2.4
2023-11-15,01:22:05,2.5
2023-11-15,01:22:16,1.9
2023-11-15,01:22:26,1.8
2023-11-15,01:22:37,2.7
2023-11-15,01:22:47,2.2
2023-11-15,01:22:57,2.4
2023-11-15,01:23:08,2.0
2023-11-15,01:23:18,2.1
2023-11-15,01:23:28,2.4
2023-11-15,01:23:38,2.5
2023-11-15,01:23:49,2.1
2023-11-15,01:23:59,2.2
2023-11-15,01:24:09,2.4
2023-11-15,01:24:19,2.7
2023-11-15,01:24:29,1.6
2023-11-15,01:24:40,2.6
2023-11-15,01:24:50,2.5
2023-11-15,01:25:00,2.4
2023-11-15,01:25:10,2.6
2023-11-15,01:25:21,2.4
2023-11-15,01:25:31,1.8
2023-11-15,01:25:41,2.4
2023-11-15,01:25:51,2.3
2023-11-15,01:26:02,2.3
2023-11-15,01:26:12,1.8
2023-11-15,01:26:22,2.5
2023-11-15,01:26:32,2.2
2023-11-15,01:26:43,2.3
2023-11-15,01:26:53,2.5
2023-11-15,01:27:03,2.4
2023-11-15,01:27:13,2.3
2023-11-15,01:27:23,2.5
2023-11-15,01:27:34,2.4
2023-11-15,01:27:44,1.9
2023-11-15,01:27:54,2.6
2023-11-15,01:28:05,1.7
2023-11-15,01:28:15,2.4
2023-11-15,01:28:25,2.0
2023-11-15,01:28:35,1.8
2023-11-15,01:28:45,2.4
2023-11-15,01:28:56,2.3
2023-11-15,01:29:06,2.3
2023-11-15,01:29:16,1.7
2023-11-15,01:29:26,2.4
2023-11-15,01:29:37,2.1
2023-11-15,01:29:47,2.5
2023-11-15,01:29:57,2.0
2023-11-15,01:30:07,2.2
2023-11-15,01:30:18,1.8
2023-11-15,01:30:28,1.8
2023-11-15,01:30:38,2.6
2023-11-15,01:30:48,2.3
2023-11-15,01:30:58,2.6
2023-11-15,01:31:09,2.6
2023-11-15,01:31:19,2.5
2023-11-15,01:31:29,1.7
2023-11-15,01:31:39,2.0
2023-11-15,01:31:50,2.6
2023-11-15,01:32:00,2.5
2023-11-15,01:32:10,2.4
2023-11-15,01:32:21,1.9
2023-11-15,01:32:31,2.0
2023-11-15,01:32:41,2.4
2023-11-15,01:32:51,1.7
2023-11-15,01:33:01,2.5
2023-11-15,01:33:12,1.9
2023-11-15,01:33:22,1.7
2023-11-15,01:33:32,1.7
2023-11-15,01:33:42,1.9
2023-11-15,01:33:53,2.5
2023-11-15,01:34:03,2.0
2023-11-15,01:34:13,2.1
2023-11-15,01:34:23,2.4
2023-11-15,01:34:33,2.4
2023-11-15,01:34:44,1.8
2023-11-15,01:34:54,2.6
2023-11-15,01:35:04,2.4
2023-11-15,01:35:14,2.6
2023-11-15,01:35:25,2.2
2023-11-15,01:35:35,1.8
2023-11-15,01:35:45,1.8
2023-11-15,01:35:55,2.4
2023-11-15,01:36:06,2.1
2023-11-15,01:36:16,2.3
2023-11-15,01:36:26,2.0
2023-11-15,01:36:36,2.2
2023-11-15,01:36:46,2.6
2023-11-15,01:36:57,2.3
2023-11-15,01:37:07,2.6
2023-11-15,01:37:17,2.6
2023-11-15,01:37:27,2.5
2023-11-15,01:37:38,2.3
2023-11-15,01:37:48,2.5
2023-11-15,01:37:58,2.3
2023-11-15,01:38:08,1.7
2023-11-15,01:38:19,2.6
2023-11-15,01:38:29,2.8
2023-11-15,01:38:39,2.4
2023-11-15,01:38:49,2.1
2023-11-15,01:38:59,2.3
2023-11-15,01:39:10,1.9
2023-11-15,01:39:20,2.5
2023-11-15,01:39:30,2.5
2023-11-15,01:39:40,2.6
2023-11-15,01:39:51,2.5
2023-11-15,01:40:01,2.7
2023-11-15,01:40:11,2.0
2023-11-15,01:40:21,2.4
2023-11-15,01:40:32,2.3
2023-11-15,01:40:42,2.4
2023-11-15,01:40:52,2.5
2023-11-15,01:41:02,2.5
2023-11-15,01:41:13,2.1
2023-11-15,01:41:23,2.0
2023-11-15,01:41:33,2.7
2023-11-15,01:41:43,2.4
2023-11-15,01:41:54,2.1
2023-11-15,01:42:04,1.7
2023-11-15,01:42:14,2.0
2023-11-15,01:42:24,2.4
2023-11-15,01:42:34,1.7
2023-11-15,01:42:45,1.8
2023-11-15,01:42:55,2.4
2023-11-15,01:43:06,2.1
2023-11-15,01:43:16,1.8
2023-11-15,01:43:27,2.5
2023-11-15,01:43:37,2.4
2023-11-15,01:43:47,2.1
2023-11-15,01:43:57,2.2
2023-11-15,01:44:08,2.8
2023-11-15,01:44:18,2.2
2023-11-15,01:44:28,2.3
2023-11-15,01:44:38,2.2
2023-11-15,01:44:49,2.4
2023-11-15,01:44:59,2.6
2023-11-15,01:45:09,1.8
2023-11-15,01:45:19,1.8
2023-11-15,01:45:29,2.4
2023-11-15,01:45:40,1.9
2023-11-15,01:45:50,2.3
2023-11-15,01:46:00,2.5
2023-11-15,01:46:11,2.0
2023-11-15,01:46:21,2.4
2023-11-15,01:46:31,2.4
2023-11-15,01:46:41,2.3
2023-11-15,01:46:51,2.4
2023-11-15,01:47:02,1.7
2023-11-15,01:47:12,1.8
2023-11-15,01:47:22,2.5
2023-11-15,01:47:32,2.2
2023-11-15,01:47:42,2.4
2023-11-15,01:47:53,2.4
2023-11-15,01:48:03,1.8
2023-11-15,01:48:13,2.4
2023-11-15,01:48:23,1.8
2023-11-15,01:48:33,1.6
2023-11-15,01:48:43,1.7
2023-11-15,01:48:54,1.9
2023-11-15,01:49:04,2.5
2023-11-15,01:49:14,2.2
2023-11-15,01:49:24,2.2
2023-11-15,01:49:35,2.4
2023-11-15,01:49:45,2.0
2023-11-15,01:49:55,2.6
2023-11-15,01:50:06,2.0
2023-11-15,01:50:17,2.4
2023-11-15,01:50:28,2.2
2023-11-15,01:50:39,2.6
2023-11-15,01:50:49,2.6
2023-11-15,01:51:00,2.6
2023-11-15,01:51:10,2.4
2023-11-15,01:51:21,2.5
2023-11-15,01:51:31,2.6
2023-11-15,01:51:42,2.5
2023-11-15,01:51:52,2.5
2023-11-15,01:52:02,1.7
2023-11-15,01:52:13,2.3
2023-11-15,01:52:23,2.5
2023-11-15,01:52:34,2.1
2023-11-15,01:52:44,2.9
2023-11-15,01:52:54,2.6
2023-11-15,01:53:05,2.0
2023-11-15,01:53:15,1.6
2023-11-15,01:53:26,2.3
2023-11-15,01:53:36,1.7
2023-11-15,01:53:47,2.4
2023-11-15,01:53:57,2.2
2023-11-15,01:54:07,1.9
2023-11-15,01:54:18,2.2
2023-11-15,01:54:28,2.6
2023-11-15,01:54:38,2.2
2023-11-15,01:54:49,2.7
2023-11-15,01:54:59,2.5
2023-11-15,01:55:09,2.6
2023-11-15,01:55:20,2.4
2023-11-15,01:55:30,1.7
2023-11-15,01:55:40,2.2
2023-11-15,01:55:51,1.8
2023-11-15,01:56:01,1.9
2023-11-15,01:56:11,2.4
2023-11-15,01:56:22,1.7
2023-11-15,01:56:32,2.2
2023-11-15,01:56:42,2.0
2023-11-15,01:56:53,2.4
2023-11-15,01:57:03,2.2
2023-11-15,01:57:13,1.8
2023-11-15,01:57:24,2.6
2023-11-15,01:57:34,1.7
2023-11-15,01:57:45,2.6
2023-11-15,01:57:55,2.0
2023-11-15,01:58:05,1.8
2023-11-15,01:58:17,2.1
2023-11-15,01:58:27,2.1
2023-11-15,01:58:38,2.4
2023-11-15,01:58:48,2.4
2023-11-15,01:58:58,2.6
2023-11-15,01:59:09,2.5
2023-11-15,01:59:19,2.4
2023-11-15,01:59:29,2.5
2023-11-15,01:59:40,2.5
2023-11-15,01:59:50,1.8
2023-11-15,02:00:00,2.3
2023-11-15,02:00:11,2.0
2023-11-15,02:00:21,2.4
2023-11-15,02:00:31,1.8
2023-11-15,02:00:42,1.9
2023-11-15,02:00:52,2.5
2023-11-15,02:01:03,2.3
2023-11-15,02:01:13,2.5
2023-11-15,02:01:23,2.7
2023-11-15,02:01:33,2.4
2023-11-15,02:01:44,2.5
2023-11-15,02:01:54,2.4
2023-11-15,02:02:05,2.0
2023-11-15,02:02:15,2.6
2023-11-15,02:02:25,1.8
2023-11-15,02:02:35,2.1
2023-11-15,02:02:46,2.5
2023-11-15,02:02:56,1.6
2023-11-15,02:03:06,2.7
2023-11-15,02:03:17,1.9
2023-11-15,02:03:27,2.5
2023-11-15,02:03:37,2.6
2023-11-15,02:03:48,2.2
2023-11-15,02:03:58,2.6
2023-11-15,02:04:08,1.9
2023-11-15,02:04:18,2.5
2023-11-15,02:04:29,1.9
2023-11-15,02:04:39,2.5
2023-11-15,02:04:49,2.6
2023-11-15,02:05:00,1.7
2023-11-15,02:05:10,2.7
2023-11-15,02:05:20,2.4
2023-11-15,02:05:30,2.5
2023-11-15,02:05:41,2.7
2023-11-15,02:05:51,2.5
2023-11-15,02:06:01,2.5
2023-11-15,02:06:12,2.2
2023-11-15,02:06:22,2.2
2023-11-15,02:06:32,1.8
2023-11-15,02:06:43,2.6
2023-11-15,02:06:53,1.7
2023-11-15,02:07:03,2.2
2023-11-15,02:07:14,2.5
2023-11-15,02:07:24,2.6
2023-11-15,02:07:35,2.4
2023-11-15,02:07:45,2.1
2023-11-15,02:07:55,2.0
2023-11-15,02:08:05,2.4
2023-11-15,02:08:16,2.5
2023-11-15,02:08:26,2.3
2023-11-15,02:08:37,2.4
2023-11-15,02:08:47,2.2
2023-11-15,02:08:57,1.6
2023-11-15,02:09:08,2.5
2023-11-15,02:09:18,2.1
2023-11-15,02:09:29,1.9
2023-11-15,02:09:39,1.7
2023-11-15,02:09:49,2.8
2023-11-15,02:10:00,2.0
2023-11-15,02:10:10,1.7
2023-11-15,02:10:20,2.6
2023-11-15,02:10:31,2.7
2023-11-15,02:10:41,2.1
2023-11-15,02:10:51,2.5
2023-11-15,02:11:02,1.9
2023-11-15,02:11:12,2.2
2023-11-15,02:11:22,2.7
2023-11-15,02:11:33,2.1
2023-11-15,02:11:43,2.2
2023-11-15,02:11:54,2.5
2023-11-15,02:12:04,2.2
2023-11-15,02:12:14,2.0
2023-11-15,02:12:25,2.7
2023-11-15,02:12:35,1.8
2023-11-15,02:12:45,2.0
2023-11-15,02:12:56,2.4
2023-11-15,02:13:07,2.0
2023-11-15,02:13:17,2.6
2023-11-15,02:13:27,2.6
2023-11-15,02:13:38,2.5
2023-11-15,02:13:48,2.5
2023-11-15,02:13:58,1.9
2023-11-15,02:14:08,1.9
2023-11-15,02:14:19,2.1
2023-11-15,02:14:29,2.5
2023-11-15,02:14:39,2.5
2023-11-15,02:14:49,2.7
2023-11-15,02:15:00,2.4
2023-11-15,02:15:10,2.5
2023-11-15,02:15:20,2.2
2023-11-15,02:15:31,2.2
2023-11-15,02:15:41,2.7
2023-11-15,02:15:51,2.5
2023-11-15,02:16:02,2.3
2023-11-15,02:16:12,2.7
2023-11-15,02:16:23,2.4
2023-11-15,02:16:33,2.4
2023-11-15,02:16:43,2.1
2023-11-15,02:16:54,2.7
2023-11-15,02:17:04,2.4
2023-11-15,02:17:14,2.4
2023-11-15,02:17:25,2.0
2023-11-15,02:17:35,2.6
2023-11-15,02:17:45,1.9
2023-11-15,02:17:56,2.6
2023-11-15,02:18:06,1.8
2023-11-15,02:18:16,2.8
2023-11-15,02:18:27,2.6
2023-11-15,02:18:37,2.6
2023-11-15,02:18:48,2.4
2023-11-15,02:18:58,2.1
2023-11-15,02:19:09,2.2
2023-11-15,02:19:19,2.3
2023-11-15,02:19:29,2.4
2023-11-15,02:19:39,2.7
2023-11-15,02:19:50,1.8
2023-11-15,02:20:00,2.0
2023-11-15,02:20:11,2.5
2023-11-15,02:20:21,2.3
2023-11-15,02:20:31,2.4
2023-11-15,02:20:41,2.3
2023-11-15,02:20:52,2.6
